id,dataset,question,options,subject_name,topic_name,correct_answer,correct_index,expected_behavior,student_answer,student_index,missing_evidence,source_split
88e65c0f-e276-412f-872b-0fb2fad4703f,fct,"Question linked to image nº12 A 58-year-old patient with a long-standing heartburn clinic. A high digestive endoscopy is performed, shown in the image. What is the most likely diagnosis?","{'0': ""Barrett's esophagus."", '1': 'Peptic esophagitis.', '2': 'Eosinophilic esophagitis.', '3': 'Mallory-Weiss disease.', 'correct answer': 'Eosinophilic esophagitis.'}",medicine,,Barrett's esophagus.,0,answer,Eosinophilic esophagitis.,2,,test
8a2d8863-47ed-4654-b61a-2552b732ca92,fct,Not a monomeric intermediate filament:,"{'0': 'Vimentin', '1': 'Keratin', '2': 'Tubulin', '3': 'Desmin', 'correct answer': 'Vimentin'}",physiology,AIIMS 2019,Tubulin,2,answer,Vimentin,0,,val
84f2fded-e8fa-425e-9c50-6d40d5351f45,fct,A 50-year-old patient with a history of gout and chronic use of corticosteroids. He is brought to the emergency room due to inability to ambulate due to knee extension deficit. Radiology shows a low patellar height in relation to the contralateral knee. What is the diagnostic suspicion?,"{'0': 'Osteonecrosis of the knee.', '1': 'Gouty arthritis of the knee.', '2': 'Patellar tendon rupture.', '3': 'Quadriceps tendon rupture.', 'correct answer': 'Patellar tendon rupture.'}",medicine,,Quadriceps tendon rupture.,3,answer,Patellar tendon rupture.,2,,test
68cb47f7-f442-4213-a421-63c721b327ec,fct,"Related to Group A Streptococcus (Group A Streptococci) of hemolysin O (streptolysin O) narrative, which of the following error?","{'0': 'Is sensitive to oxygen (oxygen-labile)', '1': 'Antibody titers (ASO) of its cause, is an important basis for diagnosis of strep throat caused by rheumatic fever (rheumatic fever) of', '2': 'In bacteria induced pyoderma (pyoderma) is easily measured in patients with high titer antibodies (ASO)', '3': 'Arising with Streptococcus pneumoniae (S. pneumoniae) oxygen-sensitive antigenically related toxins', 'correct answer': 'Is sensitive to oxygen (oxygen-labile)'}",unknown,,In bacteria induced pyoderma (pyoderma) is easily measured in patients with high titer antibodies (ASO),2,answer,Is sensitive to oxygen (oxygen-labile),0,,test
3fcfdd96-43ac-4f99-a6e4-d3b22be54bff,fct,Which of the following drugs can be used as an abortifacient?,"{'0': 'Alprostadil', '1': 'Dinoprostone', '2': 'Epoprostenol', '3': 'Iloprost', 'correct answer': 'Epoprostenol'}",unknown,,Dinoprostone,1,answer,Epoprostenol,2,,dev
ef9be29c-0ed3-4cb7-a44c-e125d79a8998,fct,"99. The following information about cerebral amyloid angiopathy (cerebral amyloid angiopathy, CAA) description of what's right? ①CAA is one of the risk factors of lobar hemorrhage due to small and medium ② guide meninges or brain cortex comprising the arterial wall has like amyloidosis of tau protein ③CAA morbidity and ApoE gene (genes and causal Ezihaimo disease associated ) polymorphic variation (polymorphism) ④CAA related vascular disease often causes vascular fibrosis (arteriolar sclerosis / fibrosis)","{'0': '①②', '1': '①③', '2': '②③', '3': '②④', 'correct answer': '②④'}",unknown,,①③,1,answer,②④,3,,test
d462fdd7-3576-47b5-9b1c-28e70a791eaa,fct,In scoliosis degree of deformity is calculated by,"{'0': 'Cobbs method', '1': 'Hamburger method', '2': 'Haldane method', '3': 'Milwaukee method', 'correct answer': 'Haldane method'}",surgery,,Cobbs method,0,answer,Haldane method,2,,test
97325efc-e299-4fe8-9b5f-9a06e1325fc0,fct,A 3-year-old male is brought in to his pediatrician by his mother because she is concerned that he is not growing appropriately. Physical examination is notable for frontal bossing and shortened upper and lower extremities. His axial skeleton appears normal. He is at the 7th percentile for height and 95th percentile for head circumference. He demonstrates normal intelligence and is able to speak in three-word sentences. He first sat up without support at twelve months and started walking at 24 months. Genetic analysis reveals an activating mutation in a growth factor receptor. Which of the following physiologic processes is most likely disrupted in this patient’s condition?,"{'0': 'Intramembranous ossification', '1': 'Osteoblast maturation', '2': 'Endochondral ossification', '3': 'Production of type I collagen', 'correct answer': 'Intramembranous ossification'}",unknown,,Endochondral ossification,2,answer,Intramembranous ossification,0,,test
088f3ea6-3f98-41c0-bff5-5ccce960bf49,fct,Which of the following exists as yeast at 37deg and hyphae at 25deg?,"{'0': 'Histoplasma capsulatum', '1': 'Sporothrix globosa', '2': 'Candida albicans', '3': 'Cryptococcus neoformans', 'correct answer': 'Sporothrix globosa'}",microbiology,AIIMS 2019,Histoplasma capsulatum,0,answer,Sporothrix globosa,1,,val
943add07-709c-4a73-bc2c-a889059f5950,fct,"A 26-year-old woman with schizophrenia who goes to the mental health clinic after a recent hospitalization for a psychotic decompensation. After being admitted 22 days is discharged the week prior to the current review. The family reports that they find her very uneasy and with great psychomotor restlessness. On examination, it is evident that she can not remain seated and is continuously circling the consultation without a specific purpose. The positive psychotic symptoms that led to their admission are not observed, since they adjusted their treatment with 15 mg of haloperidol daily in the hospital. The diagnosis of the situation presented by the patient is:","{'0': 'Generalized anxiety disorder.', '1': 'Anxiety secondary to psychotic decompensation.', '2': 'Acatisia', '3': 'Attention deficit disorder and hyperactivity.', 'correct answer': 'Attention deficit disorder and hyperactivity.'}",medicine,,Acatisia,2,answer,Attention deficit disorder and hyperactivity.,3,,test
658900ce-903a-4d58-9bc3-afd22252a197,fct,Rate of cervical dilatation in primigravida is ?,"{'0': '0.8 cm/hour', '1': '1.2 cm/hour', '2': '1.5 cm/hour', '3': '2 cm/hour', 'correct answer': '1.2 cm/hour'}",gynaecology & obstetrics,,0.8 cm/hour,0,answer,1.2 cm/hour,1,,test
23697213-76be-4af3-b077-26e7bbae141e,fct,The following cell layer that appears only in the thick skin of the palms or soles of the feet?,"{'0': 'Horny layer (stratum corneum)', '1': 'A transparent layer (stratum lucidum)', '2': 'Granular layer (stratum granulosum)', '3': 'Spinous layer (stratum spinosum)', 'correct answer': 'Horny layer (stratum corneum)'}",unknown,,A transparent layer (stratum lucidum),1,answer,Horny layer (stratum corneum),0,,test
b82366e8-2bef-495b-b255-1af3abc6beb8,fct,The presence of free hemoglobin in blood and urine collected at the beginning of a transfusion reaction is proof that a:,"{'0': 'Acute hemolytic reaction.', '1': 'Delayed hemolytic reaction.', '2': 'Febrile reaction', '3': 'Transfusion reaction produced by plasma proteins.', 'correct answer': 'Transfusion reaction produced by plasma proteins.'}",nursery,,Acute hemolytic reaction.,0,answer,Transfusion reaction produced by plasma proteins.,3,,test
0f8149f6-4e10-4227-963d-8573d3dd2604,fct,Not true about VEGF is -,"{'0': 'Highly specific for endothelium', '1': 'Hypoxia potentiates its expression', '2': 'Inhibits angiogenesis', '3': 'Helps in tumor metastasis', 'correct answer': 'Highly specific for endothelium'}",pathology,,Inhibits angiogenesis,2,answer,Highly specific for endothelium,0,,test
8e0a5f40-d2a6-4fa3-b9fe-1f4413ee6279,fct,"A 75-year-old man is brought to the emergency room because of dizziness and palpitations for the past hour. His pulse is 185/min and blood pressure is 100/52 mm Hg. An ECG shows a narrow-complex, regular tachycardia without P waves. A drug is administered that activates cardiac potassium channels and causes transient atrioventricular block. Which of the following adverse effects is most likely to occur?","{'0': 'Chest pain', '1': 'Dry cough', '2': 'Perioral paresthesia', '3': 'Yellow vision', 'correct answer': 'Perioral paresthesia'}",unknown,,Chest pain,0,answer,Perioral paresthesia,2,,dev
a8c34e7e-400f-409f-a00b-1ed0ee0518b0,fct,Ogilvie's syndrome most commonly involves,"{'0': 'Stomach', '1': 'Colon', '2': 'Gallbladder', '3': 'Small intestine', 'correct answer': 'Stomach'}",surgery,,Colon,1,answer,Stomach,0,,test
55255bda-5f14-47d8-80ab-359851ccaf84,fct,Rasburicase is an analogue of ?,"{'0': 'Xanthine oxidase', '1': 'IMP dehydrogenase', '2': 'Adenosine Deaminase', '3': 'Urate Oxidase', 'correct answer': 'Adenosine Deaminase'}",pharmacology,,Urate Oxidase,3,answer,Adenosine Deaminase,2,,test
488bc8b1-497a-4ea4-8f54-8fcc0f3a49ca,fct,"5. A 70-year-old woman with diabetes, but no other medical history, sudden chest pain middle of the night, run, vomiting, when sent to the emergency room blood pressure 137/79 mmHg, pulse","{'0': 'Left Main', '1': 'Left anterior descending artery', '2': 'Left circumflex artery', '3': 'Right coronary artery', 'correct answer': 'Right coronary artery'}",unknown,,Left anterior descending artery,1,answer,Right coronary artery,3,,test
7c9a88a3-a316-499e-845d-66788ba8b211,fct,The theory of the Personal Construct of George Kelly fits within the theories:,"{'0': 'Constructivists', '1': 'Behaviorists', '2': 'Interpersonal', '3': 'Systemic', 'correct answer': 'Interpersonal'}",psychology,,Constructivists,0,answer,Interpersonal,2,,test
7044a86a-4b96-41e4-9e85-e17e5a506dd5,fct,A 22-year-old patient consulted for a decrease in painful visual acuity in the left eye. It is diagnosed of optic neuritis. Indicate which of the following findings would allow a diagnosis of definitive multiple sclerosis in this patient:,"{'0': 'Oligoclonal bands in cerebrospinal fluid.', '1': 'Alteration of visual evoked potentials (increase in P100 wave latency in both eyes).', '2': 'Second attack 3 months later with involvement of the cerebellum.', '3': 'Initial MRI with multiple (> 8) bilateral periventricular lesions in T2 sequences.', 'correct answer': 'Initial MRI with multiple (> 8) bilateral periventricular lesions in T2 sequences.'}",medicine,,Second attack 3 months later with involvement of the cerebellum.,2,answer,Initial MRI with multiple (> 8) bilateral periventricular lesions in T2 sequences.,3,,test
e12309f6-fd6d-414f-9c42-108310de89cc,fct,"Given the isolation of Aspergillus fumigatus in a fungal culture from a sputum sample, what decision would it make ?:","{'0': 'Discard it because of the high probability that it is a contaminant.', '1': 'Consider it as a commensal microbiota of the respiratory tract.', '2': 'Evaluate its meaning considering the risk factors of the patient.', '3': 'Grow the same sample again.', 'correct answer': 'Discard it because of the high probability that it is a contaminant.'}",pharmacology,,Evaluate its meaning considering the risk factors of the patient.,2,answer,Discard it because of the high probability that it is a contaminant.,0,,test
c2ad3b62-e537-481f-8a29-d48c52bef1e5,fct,That a hormone produced by the role of JAK-STAT signal pathway?,"{'0': 'Sex-releasing hormone (GnRH)', '1': 'Follicle stimulating hormone (FSH)', '2': 'Prolactin (prolactin)', '3': 'Estrogen (estrogen)', 'correct answer': 'Estrogen (estrogen)'}",unknown,,Prolactin (prolactin),2,answer,Estrogen (estrogen),3,,dev
50fd7214-dcc9-4131-b300-9129fb2efa32,fct,"In constructing a fixed partial denture for a patient, the
dentist will use a hygienic pontic. Which of the following
will primarily determine the faciolingual dimension of
the occlusal portion of this pontic?","{'0': 'The length of the pontic', '1': 'The masticatory, force of the patient', '2': 'The position of the opposing contact areas', '3': 'The width and crestaL position of the edentulous ridge', 'correct answer': 'The masticatory, force of the patient'}",dental,,The position of the opposing contact areas,2,answer,"The masticatory, force of the patient",1,,val
fab2bd5a-5964-4aed-b6ce-c717446f14bd,fct,"A 54-year-old woman presents with fatigue, malaise, and shortness of breath over the past 5 months. Past medical history is significant for rheumatoid arthritis diagnosed 23 years ago for which she takes naproxen as needed. Her vital signs include: temperature 36.9°C (98.4°F), blood pressure 135/88 mm Hg, pulse 92/min. Physical examination is significant for conjunctival pallor and bilateral ulnar deviation of the metacarpophalangeal joints. Laboratory findings are significant for the following:
Hemoglobin 9.2 g/dL
Mean corpuscular volume 76 fL
Leukocyte count 7,000/mm3
Platelet count 220,000/mm3
Serum ferritin 310 ng/mL
Erythrocyte sedimentation rate 85 mm/h
Which of the following is a feature of this patient's anemia?","{'0': '↑ serum transferrin receptors', '1': '↑ transferrin saturation', '2': 'Upregulation of hepcidin', '3': '↑ reticulocyte count', 'correct answer': '↑ serum transferrin receptors'}",unknown,,Upregulation of hepcidin,2,answer,↑ serum transferrin receptors,0,,test
c00705dc-53a6-41ee-aec8-97a139057dae,fct,For testing the statistical significance of the difference in heights of school children -,"{'0': ""Student's t test"", '1': 'chi-square test', '2': ""Paired 't' test"", '3': 'ANOVA', 'correct answer': ""Paired 't' test""}",social & preventive medicine,,ANOVA,3,answer,Paired 't' test,2,,val
dded3065-6849-4dcc-89f2-010e1e2b85d5,fct,Snowball appearance is seen in ?,"{'0': 'Posterior uveitis', '1': 'Sarcoidosis', '2': 'Anterior uveitis', '3': 'Vitreous Hemorrhage', 'correct answer': 'Vitreous Hemorrhage'}",ophthalmology,,Sarcoidosis,1,answer,Vitreous Hemorrhage,3,,test
2d28bfc3-2073-4d08-b8a9-dd1b2f5e9f3b,fct,Visceral swallowing is also known as:,"{'0': 'Adult swallowing', '1': 'Infantile swallowing', '2': 'Mature swallow', '3': 'Oesophageal swallowing', 'correct answer': 'Oesophageal swallowing'}",dental,,Infantile swallowing,1,answer,Oesophageal swallowing,3,,test
ba00359b-1592-4bc2-b8fe-3b55eda68d69,fct,Which of the following is true about Hypophosphatasia:,"{'0': 'Increased serum levels of acid phosphatase', '1': 'Decreased serum levels of alkaline phosphatase', '2': 'Impaired Ca absorption', '3': 'Decreased urinary phosphoethanolarnine', 'correct answer': 'Decreased urinary phosphoethanolarnine'}",pathology,,Decreased serum levels of alkaline phosphatase,1,answer,Decreased urinary phosphoethanolarnine,3,,test
e657069b-1f6e-44ce-818f-68e79522caa2,fct,Rifampicin acts by?,"{'0': 'DNA dependent RNA polymerase', '1': 'RNA dependent DNA polymerase', '2': 'Mycolic acid inhibition', '3': 'Mycolic acid incorportation defects', 'correct answer': 'RNA dependent DNA polymerase'}",unknown,,DNA dependent RNA polymerase,0,answer,RNA dependent DNA polymerase,1,,test
89504bcb-d3cd-471c-a946-12611aec50ad,fct,Maurer's dots are seen in which species of plasmodium?,"{'0': 'P ovale', '1': 'P vivax', '2': 'P falciparum', '3': 'P malariae', 'correct answer': 'P malariae'}",microbiology,,P falciparum,2,answer,P malariae,3,,test
5903f5f7-ba32-45c3-9e42-83e7b41f9329,fct,"Superior gluteal artery (superior gluteal artery) occurred obstruction, Which of the following most affected?","{'0': 'Gluteus maximus muscle (gluteus maximus muscle)', '1': 'Gluteus minimus muscle (gluteus minimus muscle)', '2': 'Piriformis (piriformis muscle)', '3': 'The margin muscles (superior gemellus muscle)', 'correct answer': 'Gluteus minimus muscle (gluteus minimus muscle)'}",unknown,,The margin muscles (superior gemellus muscle),3,answer,Gluteus minimus muscle (gluteus minimus muscle),1,,dev
0ff1ec31-794a-4731-8649-ab68b1dafff1,fct,"A 62-year-old man is brought to the emergency department 40 minutes after his wife noticed during breakfast that the left side of his face was drooping. He had difficulty putting on his shirt and shoes before coming to the hospital. He has type 2 diabetes mellitus, hypertension, and hypercholesterolemia. His current medications include metformin, enalapril, and atorvastatin. He has smoked one pack of cigarettes daily for 35 years. He drinks one glass of wine daily. He is alert and oriented to time, place and person. His temperature is 37°C (98.6°F), pulse is 99/min and blood pressure is 170/100 mm Hg. Examination shows equal and reactive pupils. There is drooping of the left side of the face. Muscle strength is decreased in the left upper and lower extremities. Plantar reflex shows an extensor response on the left side. Speech is dysarthric. There is a bruit on the right side of the neck. Fundoscopy shows no abnormalities. A complete blood count, coagulation profile, and serum concentrations of glucose and electrolytes are within the reference range. Which of the following is the most appropriate next step in management?","{'0': 'MRI of the brain', '1': 'Lumbar puncture', '2': 'Duplex ultrasonography of the neck', '3': 'CT scan of the head', 'correct answer': 'Duplex ultrasonography of the neck'}",unknown,,CT scan of the head,3,answer,Duplex ultrasonography of the neck,2,,test
62a011fb-897a-4cb9-8ae2-a173cddb26de,fct,The twilight state implies:,"{'0': 'The total absence of consciousness that occurs in circulatory disorders, toxic pictures and brain trauma.', '1': 'A total absence of consciousness, which is reversible if the patient is called by name.', '2': 'A narrowing of consciousness, with an attentional focus towards inner experiences.', '3': 'An absence of consciousness that is accompanied by an intense muscular contraction.', 'correct answer': 'A total absence of consciousness, which is reversible if the patient is called by name.'}",psychology,,"A narrowing of consciousness, with an attentional focus towards inner experiences.",2,answer,"A total absence of consciousness, which is reversible if the patient is called by name.",1,,val
8f00f3c5-e672-49fe-92a7-260adc5b16f0,fct,"A patient was recently staed on Fluphenazine. A few weeks later, he developed tremors, rigidity, bradykinesia, and excessive salivation. The first line of management for this patient is","{'0': 'Selegiline', '1': 'Trihexyphenidyl', '2': 'Pramipexole', '3': 'Amantadine', 'correct answer': 'Amantadine'}",pharmacology,,Trihexyphenidyl,1,answer,Amantadine,3,,test
c0308c69-e34b-4f10-91b4-7ad165552bfe,fct,"A 66-year-old man with high blood pressure, high cholesterol, and diabetes presents to the clinic with elevated liver function tests from baseline. He has a blood pressure of 136/92 mm Hg and a heart rate of 69/min. On physical examination, his heart sounds are regular and lung sounds are clear. Current medications include simvastatin, metformin, fenofibrate, hydrochlorothiazide, aspirin, glyburide, and lisinopril. Of these medications, which could contribute to the patient’s transaminitis?","{'0': 'Metformin', '1': 'Simvastatin', '2': 'Glyburide', '3': 'Lisinopril', 'correct answer': 'Glyburide'}",unknown,,Simvastatin,1,answer,Glyburide,2,,test
403be7cb-f4a0-4607-ab26-1da5419cfe56,fct,"A 67-year-old man is hospitalized after several days of fever and increasing shortness of breath. Respiratory viral panel returns positive for influenza A and the patient is started on a standard five day course of oseltamivir. Despite therapy, his shortness of breath continues to worsen and his oxygen saturation decreases to the point where ICU transfer and intubation are required. Chest radiograph shows bilateral infiltrates. Clinical criteria are consistent with development of Acute Respiratory Distress Syndrome (ARDS). After several weeks of supportive therapy, the patient improves with lung function returning to near normal. Which of the following processes is involved in the regeneration of alveolar lining after damage to alveoli occurs?","{'0': 'Sweeping of debris out of the alveoli by ciliated cells', '1': 'Excess mucus production by goblet cells', '2': 'Proliferation of surfactant-secreting cells', '3': 'Proliferation of club cells', 'correct answer': 'Excess mucus production by goblet cells'}",unknown,,Proliferation of surfactant-secreting cells,2,answer,Excess mucus production by goblet cells,1,,test
5a5c19c6-204b-4348-bedb-9c351f256ee6,fct,"According to Transplantation of Human Organs Act, which of the following doctors is/are not authorized to declare brainstem death?","{'0': 'RMP incharge of the hospital', '1': 'Treating physician', '2': 'Neurosurgeon', '3': 'Surgeon doing liver transplant', 'correct answer': 'Treating physician'}",forensic medicine,,Surgeon doing liver transplant,3,answer,Treating physician,1,,val
5952b725-a0af-4a94-a0ad-c5b56a9d214d,fct,"A 6 year old patient with anemia, on electrophoresis shows HbF of 90% and HbA2 of 3%. Which of the following will be seen on peripheral smear","{'0': 'A,B', '1': 'A,C', '2': 'B,C', '3': 'ABC', 'correct answer': 'A,B'}",pathology,AIIMS 2017,ABC,3,answer,"A,B",0,,val
f30aaf03-ad3f-4a98-af75-ce9ed688154b,fct,"A 48-year-old woman presents to the doctor’s office complaining of frequent episodes of severe heartburn and chest pain. It feels like food is getting stuck in her throat somewhere. She wakes up at night in fits of coughing and in pain. Antacids and other over the counter remedies do not improve the discomfort. The physician feels that the patient has acid reflux and recommends upper gastrointestinal endoscopy and a trial of omeprazole. Several biopsies are taken during the endoscopy: one from the distal esophagus, one from the gastroesophageal junction, and one from the body of the stomach. Which histological finding would place her at the highest risk of developing esophageal adenocarcinoma in the near future?","{'0': 'The presence of inflammatory cells in the body of the stomach', '1': 'The presence of metaplasia at the Z line', '2': 'The presence of goblet cells at the Z line', '3': 'The presence of high grade dysplasia at the Z line', 'correct answer': 'The presence of goblet cells at the Z line'}",unknown,,The presence of high grade dysplasia at the Z line,3,answer,The presence of goblet cells at the Z line,2,,dev
676c57ac-b773-4835-9a13-386936410247,fct,Which interleukin is required fordifferentiation of eosinophils?,"{'0': 'IL-1', '1': 'IL-3', '2': 'IL-4', '3': 'IL-5', 'correct answer': 'IL-1'}",unknown,,IL-5,3,answer,IL-1,0,,test
6603e0e8-76b9-4f86-bc6b-206c0ee3793f,fct,True about MALToma is,"{'0': 'They are secondary gastric lymphomas', '1': 'H. Pylori infection is a risk factor', '2': 'Commonly seen in gastric cardia', '3': 'They are a type of T cell lymphoma', 'correct answer': 'They are a type of T cell lymphoma'}",surgery,,H. Pylori infection is a risk factor,1,answer,They are a type of T cell lymphoma,3,,test
44ad029c-cbde-47cb-b4f7-3c7efea8a50a,fct,"A 65-year-old man presents to the physician with a concern for several lumps on his jaw. He has a history of dental caries and admits to maintaining poor oral hygiene. On physical examination, he has 3 nontender and indurated masses at the angle of his jaw that are draining thick yellow pus. Microscopy of the drained pus reveals yellow granules filled with bacteria. Which of the following medical treatments is indicated for this patient’s condition?","{'0': 'Amoxicillin-clavulanate', '1': 'Dapsone and rifampin', '2': 'Penicillin', '3': 'Trimethoprim-sulfamethoxazole', 'correct answer': 'Dapsone and rifampin'}",unknown,,Penicillin,2,answer,Dapsone and rifampin,1,,dev
fdee8650-1fb3-4432-bb1f-7fe5acfbf29d,fct,"Statements about human parasites adult form of the following, whichever is wrong?","{'0': 'Ancylostoma duodenale (Ancylostoma duodenale) has two pairs of teeth hooks', '1': 'Pinworms (Enterobius vermicularis) having a head wing (cephalic alae)', '2': 'Fasciola hepatica (Fasciola hepatica) having a cone (cephalic cone)', '3': 'Section wide crack tapeworm (Diphyllobothrium latum) has a circular suction cup (Sucker)', 'correct answer': 'Ancylostoma duodenale (Ancylostoma duodenale) has two pairs of teeth hooks'}",unknown,,Section wide crack tapeworm (Diphyllobothrium latum) has a circular suction cup (Sucker),3,answer,Ancylostoma duodenale (Ancylostoma duodenale) has two pairs of teeth hooks,0,,dev
70472e8a-7db4-465a-a573-32a8ecc1f24d,fct,"The objectives of psychosocial treatment for bipolar disorder may include, all of the following, EXCEPT:","{'0': 'Help patients identify subsyndromal or prodrome symptoms.', '1': 'To be able to replace pharmacological treatment.', '2': 'Improve performance between episodes.', '3': 'Improve adherence to pharmacotherapy.', 'correct answer': 'Help patients identify subsyndromal or prodrome symptoms.'}",psychology,,To be able to replace pharmacological treatment.,1,answer,Help patients identify subsyndromal or prodrome symptoms.,0,,test
27c01379-0c71-4df6-bc17-8d5c7055959a,fct,In the analysis of multivariate data linear discriminant analysis (LDA) is considered a technique of:,"{'0': 'Recognition of unsupervised guidelines.', '1': 'Recognition of supervised guidelines.', '2': 'Simple regression', '3': 'Comparison of medians.', 'correct answer': 'Recognition of unsupervised guidelines.'}",chemistry,,Simple regression,2,answer,Recognition of unsupervised guidelines.,0,,test
b5d73b8c-98c6-48b8-a35f-6202d13f8c20,fct,Which of the following relationships between ion concentrations in normal human plasma is correct ?:,"{'0': 'Sodium <Potassium', '1': 'Chloride> Sodium.', '2': 'Bicarbonate <Calcium.', '3': 'Chloride> Bicarbonate.', 'correct answer': 'Sodium <Potassium'}",pharmacology,,Chloride> Bicarbonate.,3,answer,Sodium <Potassium,0,,test
5312cd19-95df-49ec-93c3-7eb41a86e620,fct,"In infrared spectroscopy, every organic molecule has characteristic signals below 1500cm-1 known as the region of:","{'0': 'Tension.', '1': 'Fingerprint.', '2': 'Flexion excitations.', '3': 'Vibrational excitations.', 'correct answer': 'Flexion excitations.'}",chemistry,,Fingerprint.,1,answer,Flexion excitations.,2,,test
faedf945-f7be-4723-8168-504b39ec8bed,fct,"Ms. Zhu, 45 years old, 20 years ago due to surgery blood transfusion infected with hepatitis C, is currently AST 60 U / L, ALT 85 U / L, liver biopsy (biopsy) is displayed as the second phase (Metavir F2) of liver fibrosis. The following statements is wrong?","{'0': 'Ms. Zhu should undergo regular screening for liver cancer, including abdominal ultrasound and alpha-fetoprotein', '1': 'Ms. Zhu acceptable antiviral therapy', '2': 'The current standard treatment for hepatitis C is a long-acting interferon (pegylated interferon) combined Leibaweilin (ribavirin) and Protease inhibitors (protease inhibitor)', '3': 'If we can clear the hepatitis C virus, can reduce the risk of cirrhosis and liver cancer', 'correct answer': 'If we can clear the hepatitis C virus, can reduce the risk of cirrhosis and liver cancer'}",unknown,,Ms. Zhu acceptable antiviral therapy,1,answer,"If we can clear the hepatitis C virus, can reduce the risk of cirrhosis and liver cancer",3,,dev
be7273d6-a8e6-47ee-998b-cfd162935be0,fct,"70-year-old male, mechanical prosthetic mitral valve replacement surgery, after three hours of chest tube drainage flow decreased, but gradually increased central venous pressure, decreased urine output, gradually accelerated heartbeat, blood pressure gradually decreased. This time to the differential diagnosis of pericardial tamponade (cardiac tamponade) in patients with heart or disability (myocardial dysfunction), which of the following is the best diagnostic tool?","{'0': 'Echocardiography', '1': 'Chest X-ray', '2': 'Thoracic arterial catheter (swan ganz catheter)', '3': 'Arterial blood gas analysis', 'correct answer': 'Arterial blood gas analysis'}",unknown,,Echocardiography,0,answer,Arterial blood gas analysis,3,,dev
c986330c-0a13-429f-814d-33ea526f32a5,fct,Mechanism of action of tianeptin is :?,"{'0': 'Increase 5HT uptake', '1': 'Decrease 5HT uptake', '2': 'Increase DA uptake', '3': 'Decrease DA uptake', 'correct answer': 'Decrease 5HT uptake'}",pharmacology,,Increase 5HT uptake,0,answer,Decrease 5HT uptake,1,,test
d1a689ec-a8bc-4bb1-953c-94693f18468b,fct,The variance of a set of n repeated experimental results is defined as:,"{'0': 'The standard deviation squared and divided by n.', '1': 'The standard deviation is squared and divided by n-1.', '2': 'The standard deviation squared.', '3': 'The standard deviation is squared and divided by n-2.', 'correct answer': 'The standard deviation is squared and divided by n-1.'}",chemistry,,The standard deviation squared.,2,answer,The standard deviation is squared and divided by n-1.,1,,val
99c5a10c-5cc5-49a3-9dd3-08821a84646e,fct,Normal range of serum osmolality is (mOsm/Kg) ?,"{'0': '280 - 300', '1': '250 - 270', '2': '300 - 320', '3': '210 - 230', 'correct answer': '300 - 320'}",physiology,,280 - 300,0,answer,300 - 320,2,,test
155928b9-34ff-44cd-89a5-8f7911ff41e1,fct,"A 23-year-old woman, gravida 2, para 1, at 20 weeks of gestation comes to the physician for a routine prenatal exam. Her last pregnancy was unremarkable and she gave birth to a healthy rhesus (RhD) positive girl. Her past medical history is notable for a blood transfusion after a car accident with a complex femur fracture about 3 years ago. Her temperature is 37.2°C (99°F), pulse is 92/min, and blood pressure is 138/82 mm Hg. Examination shows that the uterus is at the umbilicus. Ultrasound examination reveals normal fetal heart rate, movement, and anatomy. Routine prenatal labs show the following:
Blood type A Rh-
Leukocyte count 11,000/mm3
Hemoglobin 12.5 g/dL
Platelet count 345,000/mm3
Serum
Anti-D antibody screen Negative
Rubella IgM Negative
Rubella IgG Negative
Varicella IgM Negative
Varicella IgG Positive
STD panel Negative
Urine
Protein Trace
Culture No growth
Cervical cytology Normal
Which of the following is the best next step in management of this patient?""","{'0': 'Repeat antibody screening at 28 weeks. Administer anti-D immunoglobulin at 28 weeks and after delivery if the newborn is Rh(D) positive.', '1': 'Repeat antibody screening at 28 weeks and administer anti-D immunoglobulin at 28 weeks. No further management is needed.', '2': 'No further screening is needed. Administer anti-D immunoglobulin shortly after delivery', '3': 'No further management is needed\n""', 'correct answer': 'No further management is needed\n""'}",unknown,,Repeat antibody screening at 28 weeks. Administer anti-D immunoglobulin at 28 weeks and after delivery if the newborn is Rh(D) positive.,0,answer,"No further management is needed
""",3,,test
c29c71b9-4334-405e-9c5b-e62aa4d33e86,fct,Steps of intubation - arrange in sequence:- a. Head extension and flexion of neck b. Introduction of laryngoscope c. Inflation of cuff d. Check breath sounds with stethoscope e. fixation of the tube to prevent dislodgement,"{'0': 'ABCDE', '1': 'DBCEA', '2': 'ACBED', '3': 'CBAED', 'correct answer': 'DBCEA'}",anaesthesia,AIIMS 2019,ABCDE,0,answer,DBCEA,1,,val
377ce007-1395-4afd-bd04-ee94ba35d167,fct,It does NOT belong to the family of herpesviruses:,"{'0': 'Epstein-Barr.', '1': 'Vaccinia', '2': 'Cytomegalovirus.', '3': 'Kaposi sarcoma virus.', 'correct answer': 'Cytomegalovirus.'}",biology,,Vaccinia,1,answer,Cytomegalovirus.,2,,test
95169969-6c97-4749-89c3-f70e7a526556,fct,"The inflammatory response in children is different from that of adults in that, the response in childrens dominated by?","{'0': 'B lymphocytes', '1': 'T lymphocytes', '2': 'Both of the above', '3': 'None of the above', 'correct answer': 'None of the above'}",dental,,T lymphocytes,1,answer,None of the above,3,,test
